text,lat,long,relevant
@drtwofive welcome to oilcountry Darnell! Can't wait to wear your jersey to represent Edmonton Nurses #RN #healthcarehockeyfan,33.8750355087538,-117.40964286160799,0
"Barricades up after several sinkholes formed, says city: Several sinkholes have formed in the wake of Tuesday's... http://t.co/gaSUhLZFm4",34.06146750958905,-117.36671618895758,1
"When @bbjli not only yells at my cousin, but makes him look like an idiot while teaching him in the process.",33.95904494220692,-117.79394221457045,0
"A trip to ZR Autos :) ... #Lamborghini Murcielago, loved the colour on it :) @ ZR Auto http://t.co/y8CVAOXgQU",34.07417631579855,-117.7572372389057,0
"#Engineering #Job in #Calgary Pipeline Engineers - Calgary, Alberta, Canada (2 Openi... at UniversalPegasus http://t.co/kxLpe9y22A",34.14332863493018,-117.47751227757088,0
@Tricolore_Regis it looks to be Ill keep you updated I'm weed whacking on the block :),34.03507019550849,-117.84609615633043,1
Someone needs to buy me some halls. #coughingoutmylungs,34.11827272047586,-117.57891946511722,0
@CalgaryPolice Is Hwacs playing any role for this evacuation order? Or down in High River?,33.755106659853794,-117.38084673244728,0
@ShinVicencio Afternoon dito eh. :-) Hehe. Hby? Maaga ka ba? or still not sleepy?,33.93551058153277,-117.405150196015,0
Keep on saying.Duplicate tweet Fudge is that!,34.044212829350684,-117.3971521167138,0
Wiz Khalifa can have whatever but my uncle dominates him x2,33.83571467689312,-117.6771406767429,0
"' Tim McGraw, Brad Paisley and Zac Brown Band ! This year is gonna be awesome ! :3 #countryjoy",33.72215812440198,-117.26135440894238,0
@MAANFRVR  IM SO MEAN! WHAT SHOULD I DO !,34.01409712099389,-117.94636735999498,0
"Missed last bus out of Hawrelak. Slouching along Groat Road, coulda sworn I saw Kyle Jones, running up Emily Murphy Park Hill. Beast. #itu",33.953586693796424,-117.2043065177088,0
That's a first.  Medicine Hat is now tending across Canada. Or #medhat as we can it on Twitter. #mhflood,33.902900438994706,-117.34117246149626,0
"Your secret's safe with me, #Han said.",34.062001372265314,-117.95193128179942,0
Oh haiii! I'm gonna steal your pillow and sleep on it all day and then do this when you turn the http://t.co/7OwnNDLfgO,34.11587728975639,-117.82373179737749,0
Sometimes I find myself rereading a sentence backwards without realizing it but it makes perfect sense. But when I try again it's gibberish.,33.70958881322031,-117.1823568078627,0
@allanhawco still waiting clearance to go home but loving the amazing kindness of everyone in #Calgary!,34.16598586278121,-117.52005778947486,0
"During those nights, he often awoke to a sense of worry or a beep from Shaker to see eyes gleaming from the other witle",34.044098098583085,-117.41899253600069,0
@madisancowan what's the license plate number,33.84968912902478,-117.36479972105171,0
"See that sexy girl from Ghana, she too fine,One of a kind I can her sexy Nana #Wizkid @wizkidayo #r2bees",33.94736667714064,-117.60975655191494,0
@theCHIVERY please pass the word that Alberta is in a crisis flood. Keep those affected in your thoughts.,34.03472154089385,-117.36633084934992,0
'Mario Chalmers' shows up at this time as Trend in Edmonton http://t.co/UrEEFgdOm0,34.03454091148928,-117.37202120786895,0
"I am downtown! #calgary, #yyc, #calgarytransit @ 69th St. SW (C-Train) http://t.co/LwxVeSDvjE",34.14446974570879,-117.71839801512668,1
@roekeee @JAIMEBUIUM  invite next time will ya!?,34.05448745619317,-117.99663870545004,0
@laurabuckley he was there last week!,34.00482070299773,-117.33918963310921,0
"Floor to ceiling baby, keeping it county &lt;3 #firewood #woodshed #woodstove #keepinitcountry http://t.co/Ty6kP9Gf06",33.85278577581268,-117.43094482982251,0
"Can't believe after FOURTEEN SEASONS, BBUS is NOT allowing Canadians 2 purchase live feeds though Super Pass. WTF CBS? A screw u Can. Fans?",33.81879779130963,-117.76178669562424,0
t safely to the Rock Dragon.,34.145267776176766,-117.60782709331009,1
@Factsionary: Every day the sun evaporates about a trillion tons of water. Well all AB needs now is a visit from the SUN. A very long one,34.1377675673806,-117.36005460488678,0
@maddifaddi18 Ill be home soon and we can go crazy every night ;),33.71819767718297,-117.76664263603995,0
ted a ghastly-looking man. The mans right eye was blinded and the flesh around it was severely scarred. His nose looked,33.865676313041185,-117.42368134309984,0
"On Saturday 22, 'Alberta' was Trending Topic in Edmonton for 14 hours: http://t.co/b0llsM3s3B",34.09018801668129,-117.16522146653622,1
looking at the situation from another angle and deciding to be content with whatever she could wring from it.,33.99877883069422,-117.22559301290836,0
"On Saturday 29, #CFL was Trending Topic in Calgary for 14 hours: http://t.co/IuOfwM52VH",33.955968841676345,-117.25371103515195,1
"On my way out, not feeling it today.",34.032351727970145,-117.99775172659905,0
I don't think there's a single #NHL player that has floated his way onto a #NHL roster. They all compete with different skill sets,33.71543969078074,-117.9301818852992,0
@smashedpenney look forward to buying you n yer dude a beer tomorrow. Ya deserve a couple RAKs,34.112885743398145,-117.19684589785237,0
RT @LukaszukMLA @medicinehatcity residents do what u can to protect homes. River is staring to rise #abflood #ableg http://t.co/V2ynHdITGO,34.03325718628449,-117.34951204588577,1
"BEST DRESSING EVER. One ataulfo mango, five or six ber juicy ripe strawberries, one peeled lemon and http://t.co/jOjqbcNOXo",33.980522478243884,-117.67442164941946,0
Emergency task force reconvened to spearhead Alberta flood recovery: The provincial government says it will... http://t.co/WVob9Dl3qF,33.809047928490045,-117.319780978196,1
@Banff_Town Rumour has it the water might need to be turned off due to the letting out of the dam. Can you verify or refute this?,33.740927276730254,-117.69940620636677,0
@BestProAdvice: http://t.co/Azwvusfk3K I already do that shit,33.949175841447705,-117.49497398608163,0
off to the airport going to the big TO #bye calgs,33.70506715418597,-117.60740011156479,0
Let Jean Becq know be can work at my photo studio. #abflood #togs,34.038183962595284,-117.35529847347478,0
apan #system? he asked. What are we doing here?,33.72475925710229,-117.70584421146788,0
Ain't nothing like 2 hours of sleep,34.13965145837604,-117.35336534729905,0
Stamps kick-off to flood relief: The theme for the season opener will be Lets Do Whatever It Takes to Support... http://t.co/RwsBdmiRgw,33.82599321614345,-117.70307449656904,0
"Lando gave it another dozen rounds, just to be sure. Then, during one of the deals, he casually looked over at Zerba and",34.04525664913022,-117.53796425313836,0
@robertstrachan @paulbrandt Though fact  is $6 not $12 (I.e. half) but humbling and amazing story regardless. Touching. Thx for sharing.,33.77817200558568,-117.9997081754315,0
"Eramuth Bwua'tu, Esquire, sat in a chair beside Nek. His cane, black and simple with the handle carved to resemble a bea",33.835994789656304,-117.80889699604543,0
Peak hours in Calgary's Trends for Saturday 29 were at 5 pm and 8 pm: http://t.co/IuOfwM52VH http://t.co/3WZpvrbxmF,33.922223471293286,-117.6943332623506,1
chicks that take pics of themselves shotgunning beers probably also take it up the ass,33.91172292796198,-117.28449777256895,0
I wish #instagramvideo was actually just videos of the stupid shit people do in the process of taking selfies.,34.031933986668484,-117.2910366350766,0
This is relative to my interests!! @EW: Paul Rudd and Emile Hirsch in 'Prince Avalanche' -- EXCLUSIVE POSTER http://t.co/xwYjibFDgM,33.77313728799893,-117.76178310672393,0
"She swallowed. What is he talking about? Perhaps your protection's stopped working, General. If I could take a look at",33.88368446785467,-117.66802543686629,0
Holy poop its hot today.,33.6962604772468,-117.7128183531595,0
"ing to Dagobah. In his #urgent need to find answers, had he missed something?",33.968572814207434,-117.22891718472474,0
Flood Party Update #3: My pants took themselves off,34.111649009627854,-117.52002055606313,0
You'll never make a mistake quite as large as Florida Georgia Line did when they decided to let Nelly rap in Cruise. Hold fast to that.,33.94240620533655,-117.15882295417047,0
@Its_B_Bitchhhhh it's called the age of stuiped and we idolize the people who show love for the devil by making gestures of dances n singing,33.97654626616313,-117.8197884634754,0
@ReapersPlace You too!  Your basement dry still?,34.084346736668515,-117.47283739221892,0
Calgary flooding: line ups at Safeway Grocery store. Everyone out getting food and water if available. One is ... http://t.co/Pho8d4KdIq,34.104728815756246,-117.96842104202057,0
"grateful for friends and family . my heart goes out to those affected , stay safe everyone #prayforyyc http://t.co/f2VdWkIwef",34.04841583293107,-117.36208270193872,0
Mini donuts and milkshakes with rachellebuffin chelsmariewood getting back to normal #yycflood http://t.co/TEiLOuYbhb,33.98032773184493,-117.38270899801675,0
@hockeymemes: That moment you realize.. http://t.co/XHLra0YZ6m #ouch,33.77538914455784,-117.49773710581793,0
@NHLFlames please make a deal make a diffence its the year of getting good players,34.110343231601114,-118.0077532358903,0
Treaty 7 Relief Benefit Concert!! Poster!! Volunteers?? #abflood #yychelps #calgary #treaty7 #TsuuTina http://t.co/8VS8dsLhOO,33.807792687030954,-117.47704216933748,0
For all the Bus who are price gouging us for water and supplies.... Enjoy your Money... Karma is Coming !!! http://t.co/WiR1uOf7C8,34.04957202957445,-117.36107378304224,0
The swollen Elbow river @ River Park Off-Leash Area http://t.co/PxjDyin34J,33.939876266534235,-117.57347475237812,1
"@SmithLanaR Well, here goes nothing! Miss y'all already! #AlbertaDressCode http://t.co/tgL1PGAcgV",34.02005959548445,-117.51346537949804,0
@kadijaRaymond are you guys gonna walk to castle?,33.91447493038042,-117.49530664082408,0
to her not used his own arm to deflect the bolt.,34.06774225887612,-117.84816738667813,0
"I'm at City of Fort Saskatchewan (Fort Saskatchewan, AB) http://t.co/KDzLmWugdH",33.94449936415468,-117.17385854150169,0
Could someone please RT the volunteer registration number? #yycflood,34.0458365983965,-117.83699747165429,0
r and #direct her battle.,34.01920122554749,-117.27082933110935,0
An alien archaeologist who's in hiding in the underground caverns of Duro. He's a cousin of Dustini.,33.6965243138146,-117.45358990838714,0
"Expectations: Me: happy birthday i love you Mommy: thanks my princess, i love you too  Reality:  Me:happy birthday love you Mommy: thanks",34.172478649802734,-117.64987993996866,0
The hashtag #Canucks took the 14th place in the Top20 of Calgary's Trends for Tuesday 25: http://t.co/n4SBI4rzqz,34.09956479945668,-117.1688696282341,0
@Itsjustcash36 Ok. So the next step for Morley is tweeting Walmart Costco anyone else for large donations.  Right?,33.85357010027738,-117.6140673592474,0
@PrincessSarahhh I'm petitoning Alberta gov to install new water redirection system to direct all future flood waters in Calgary to Edmonton,34.03919958345535,-117.34570820248942,0
So sad. RT @Fan960Steinberg: It's a mess. #Flames President Ken King on the Saddledome. He says a total loss on the event level.,33.979572852340425,-117.99214058215023,1
"Warehouse shipper (Wholesale Ceramic Tile Distribution) - Daltile -  Calgary, AB http://t.co/69OTOIQYTL",33.71340415811067,-117.9821725004777,0
"just bought myself a #hellorhighwater stampede shirt, what a good way to raise money for the flooding :) #yyc #yycflood #stampede101",34.0393756374053,-117.34149056892949,0
Move in less then a month #bittersweet,34.03880079458149,-117.92470626027168,0
I swear this girl is crazy,34.11973892110751,-117.2534009562085,0
I hope everyone is ok from the flood. #highriverflood #highriver #flooding,34.066965878554136,-117.33355030108332,0
@Gunner1812 @ZooeyDeschanel show me a horse on a dog and I'll be even more impressed.,33.774300116782605,-117.87626815611704,0
Theyre frantically building a dyke in Mission. #yyc #abflood http://t.co/Ya6rb9GxlH,34.00280855671409,-117.49519986378107,0
"I'm at Calgary International Airport (YYC) (Calgary, AB) w/ 5 others http://t.co/dAyG1dROUM",34.04142789014047,-117.42063374522377,0
The river is getting crazy high here in Cochrane. Pray for so many already affected in Calgary and http://t.co/zpgGcDYu2A,33.87443919467975,-117.72053686640808,0
Minor YEG flooding at Emily Murphy park. The north Saskatchewan is flowing fast. http://t.co/sjQomkrLck,33.87674911907613,-117.75982259820977,1
"HH-BH.CA kids soccer fundraiser collects over $1,300.00 for Red Cross Relief Fund. Great job kids &amp; Parents. #yychelps #yycflood",33.70733476712746,-117.14330796019553,0
Man this game is intense.,33.81964757046701,-117.79808658033063,0
Now hiring for a Construction Manager in Calgary Alberta Great company with 50+ years of service! #job #hiring http://t.co/mmWClAvKHi,33.84367459432984,-117.51404794509949,0
Still so glad I got to see @dashumans live @sledisland #amazingmusic,34.11400777449829,-117.6160412760965,0
O driscolls block made the try#cuteness.can't beat it,33.96020871638425,-117.54253495948122,0
#dollarrentacar looking good.  The desk staff in Calgary are #awesome,34.02889440235801,-117.58968168699393,0
This whole flood thing is getting scary,33.78803399408307,-117.88912003047102,0
Canada Day events go ahead as planned in Calgary and surrounding areas: Flood damage wont stop Albertans from... http://t.co/CxC4x6tgDo,33.95299539049008,-117.14157793216354,0
When Jax first emerged #from the cut into what passed for daylight at th,33.93633601812242,-117.75398746410879,0
"Fucking fuck Urban Outfitters, your online shop gets me every time. Every. Time. #helloislandjewellry",34.014909042105586,-117.66248793946279,0
Coold B. while watching (y) http://t.co/L15ZXiPMTG,33.81778505696086,-117.49823119530899,0
"@brendanloy: Oh, no. No no no. NINETEEN FIREFIGHTERS DEAD in #Yarnell, AZ?!?! Good God. #fuckwildfiresomg no!",34.03810314855905,-117.7007439636606,0
At stamps game. Don't use this bucket. #yycflood fundraiser. http://t.co/Ls3WKvt6bB,34.0363383269941,-117.3479201964598,0
This is fing nuts!!!! Over an hour and I'm still not at work :(,33.90379697523764,-117.53738719258804,1
Anyone need a bag or 2 of salsa?,34.08542335882326,-117.7584330456183,0
"At its feet was an odd assortment of items - shiny blue stones from the edge of #the Dune Sea, polished bones of Krayt dr",34.151563547477124,-117.75113331427164,0
"Help on the way for flood-stricken First Nations: Pickup trucks full of bottled water, toilet paper and other... http://t.co/32NBdjDJaB",34.125845282068966,-117.61327924101887,0
@AtotheATOP thanks for sharing! So glad for the military's presence here!,34.13899731650587,-117.50298126938296,0
"@redbloomsalon 5st from 12ave still looking dark, taken just a sec ago http://t.co/qs840RJBFI",33.962562988743784,-117.60730860161976,0
the person who invented marriage was creepy as hell like yo i love u so much im gonna get the government involved so u cant leave bahahaha,33.733031035481794,-117.28553602398632,0
"@KatieHeigl you're going to bring goats back in style haha. Congrats, she's beautiful! And the weather looks not too baaaaaaad.",33.981560483533805,-117.80820831344734,0
I always knew Anderson Cooper was a cool guy. Fuck Alex Baldwin and @CapitalOne,33.95414231715745,-117.41524901863279,0
A shout out to all the #HOES and their helpers of #Canmore #FloodRelief!! This town has not lost its http://t.co/0obP4vnhq8,33.84369872140247,-117.24304469820092,1
"Isolder walked down a row of #Wookiees, all intent upon the jumble of small metal parts on the tables before them. The fu",34.08284694783229,-117.96367458112671,0
Let's plan a fundraiser is 24 hours... #yawedid @yycfoodtrucks @ Calgary Farmers' Market http://t.co/qiQR1eceXn,34.069471057918236,-117.32296129119888,0
"Ahh just got home. Only thing I'm missing here is, you know, a social life.",34.02488326028323,-117.86469772266413,0
In Okotoks watching the nephew playing some BantamAAA baseball #shwingbadder #chucker http://t.co/SmMfkcPq6D,33.70180055832117,-117.7206561854695,0
@mountroyal4u do we know what is happening for final exams on Monday?,34.00739819944678,-117.5193268420507,0
"I'm not 100% boned up about it, but... #engineertalk #professional #gitrdone",33.74958028533789,-117.61278705924698,0
Oh my god. I love you guys  - community associations of Crestmont &amp; valley ridge donated food @dadegallery http://t.co/01J1F80V5h,33.91332829395981,-117.9602986783148,0
@cityofcalgary: Reminder: ALL CBE and Catholic School Board schools closed.Please RT and let the children know. #yyc #yycflood,33.72733728968284,-117.81843472423219,0
A squad of heavy choppers just flew by,34.14975993237256,-117.19174196563637,0
Maybe some nankatai or tepla. RT @kayzramulji: @nenshi needs some chai and some much needed rest! #nap4nenshi,34.11103569918702,-117.4314168726022,0
Cat and owner swim for their lives in Canada flood : http://t.co/WJgqvUfNOg,33.73244567216913,-117.8667813248828,0
Overlooking a flooded city @ Crescent Heights http://t.co/hVzN2d9tJE,34.05745692416546,-117.36177159371755,1
@BabyBumpDoula This just WARMS my heart! There's a great sense of responsibility that rests on my shoulders since all French comes from me!,33.843284400665716,-117.6972886287995,0
"TJX Canada #Retail #Job: Coordonnateur, Service  la clientle/Exploitation ( #Edmonton , AB) http://t.co/5T6FEjINBK #Jobs",33.808311739722924,-117.16812112092312,0
its raining pretty hard here now. #MardaLoop #Calgary,33.78271703889954,-117.67456899195344,0
#KCAMexico #CarlyRaeJepsen all of u guys better be voting for Sweetie Girl,34.15737857569098,-118.00535799970848,0
When the muscles in our legs aren't used to all the walking...  Waste by @fosterthepeople  https://t.co/DFZdHQ17Rd,33.75694324531133,-117.96022709651041,0
First thing I'm doing in my new apartment is... Getting a fucking cat!!,33.85297506197661,-117.72189199845984,0
@target_ca no my request was for one of donations for flood relief.,33.72097604166905,-117.6941041443656,0
Not sure any of my neighbors will complain about me walking around topless. HOLE-E! It's hot outside.,33.85816649223368,-117.37084778625021,1
@mental_gas - Would rather have that than Mr. Dithers.,33.9190276772498,-117.17786640186587,0
Myri's datapad beeped. #She pulled it from her pocket and looked at the messages on the screen. Scut's portable lab has,33.973587741293784,-117.28830421253599,0
@strombone1 I hate you but you're better than Dubnyk. Come to Edmonton,34.11837094205834,-117.38276381764143,0
Vehicles stranded in Medicine Hat flood waters VIDEO ttp://instagram.com/p/a6uFxmC65q/,34.05834224630246,-117.32010771108186,1
"Though, if it's something environmental, there's a good chance the #risk would be related to length of exposure, Tekli",33.858535468745075,-117.71163739348356,0
More than 100 flood-damaged Calgary buildings may be demolished [Photos]: More than 100 flood-damaged buildings... http://t.co/05z6SQG2oC,34.024346232372146,-117.85631321738306,1
@niqr_ i had 2 exams for this semester.,33.762816147921626,-117.19192565095543,0
Cool down for #ben and o @ Bench overlooking The Glenmore Resevoir http://t.co/W2jLd0IBE8,34.16504567522227,-117.8133939480018,0
Wine night is getting the best of me #twerk @SJJoly08 @sjohnston21,33.76688429109158,-117.16249886411276,0
@mountroyal4u Accessibility Services will be available for rescheduled accommodated exams.,34.03170435974676,-117.33720004117826,0
"So rather than get a good player, the Oilers will draft three bad ones?",33.95001736622018,-117.73936541413777,0
ngly toward their targets-and then simply disappeared.,33.705505157436946,-117.80908591136343,0
@HLNTV  please RT to get the word out. We are going to need help to recover #calgaryflood   http://t.co/Qm6Sb3ZV7f,33.906485962868075,-117.6080351343528,0
@laur_mcLachlan we should have had an intervention,33.83940108835008,-117.22343117304243,0
"If the river floods up 4th ave, I'll break out the inflatable boat.",34.06709059469902,-117.60013135331063,0
"Fellas let me get under now,I got rest for tomorrow's boogie!Abasand here I come!",33.998863592409094,-117.35396608010448,0
"What a day in #Canmore , lets hope it's a better day tomorrow! no more #Canmoreflood http://t.co/48tcOf0XY3",33.74893756765125,-117.93565111367086,0
Typical back lane in Sunyside now. Poor residents with old homes and basements. #yyc #yycflood http://t.co/o4ecH9pCqe,33.77625782485572,-117.93404022989128,1
Have Faith ^^ #Love #framemagic #frames #camera360 @ Fort Saskatchewan http://t.co/fXSelikJQa,34.016300189802394,-117.46141669039223,0
Forced to work with an injury swagswagswag http://t.co/g3wV8otYsB,34.10743545916637,-117.52546242572599,0
I hate my moms side of the family.. good thing I'm spending the next 2 weeks with them,33.8002616545478,-117.43288371668562,0
I don't have renters insurance!! Noo,34.079669711162644,-117.94734981833616,0
Having your hair played with &gt;&gt;&gt;&gt;&gt; #fav,33.737197362828375,-117.29690483615627,0
Solid victory crooked arrows! ! So proud of my bug! ! Two goals and absolute beast effort!  #offtonextround,34.16232476226767,-117.62157766129248,0
Totally guna do races and shit,33.85369157862133,-117.32757607779716,0
@Exclusionzone if you compare yourself to water does that mean I can't live without you?,33.80030560765125,-117.15411885409763,0
You thought there was more to us but you knew how it would end --,33.734508727748384,-117.96788625704168,0
@mimiveale I too am at a house party.,34.155870374962646,-117.23113241604248,0
"I'm at Edmonton, Alberta - @cityofedmonton (Edmonton, AB) http://t.co/360ZcoIWIa",34.15316830668428,-117.89161857919159,0
@seanraitt1 douchebags at work leaving shit lying around on cement floors,34.001287626717755,-117.25250337776764,0
Her eyes sparkled as she lifted her other arm up so he could #see what she,33.928295925508245,-117.17756059333216,1
"High River evacuees to learn when they may return home: The mayor of High River, Alta., says residents will... http://t.co/OUwG39Uw8A",34.121533794722986,-117.63191612871988,1
Why are stores raising the price if water?This is Canada people!Sad that you need to make an extra dollar during this devastation #yycflood,33.69265952968604,-117.73741824174786,0
Could have my new car today fuck ya,33.70455874144757,-117.25548972136879,0
"@Robin_Brownlee @OilersNation yeah, real bold Mac t!!  Season hasn't even started and I'm disappointed",34.11451945772136,-117.99868175646408,0
It would have probably been easier and a lot less work to have stuck with roommates,34.160779173228484,-117.47760415342216,0
"I should've fought a little harder, tried a little more, held on a little longer.",33.99044199296464,-117.36530507970524,0
Follow @LethbridgeCity for updates on flood situation in Lethbridge.,33.71173704114785,-117.44921310918726,0
"Good, Raaba thought. Directly before her, she saw Nolaa Tarkona emerging from a vault-locked chamber whose bent and batt",34.141184527267555,-117.87321451309923,0
"@nenshi: Issue now is power outages. If you're downtown working, please go home now. @MissTonyStark GO HOME! Haha",33.753111137157184,-117.99255782699223,0
#yyc we should keep in mind @pmharper  &amp; @Premier_Redford did exactly as they should by not meddling w/a civil leader @nenshi doing his job,34.03674031644444,-117.33257310708001,0
Alberta food service sales continue to grow: CALGARY  Sales for Albertas food services and drinking places... http://t.co/eEtSGNNW3x,34.052232368241675,-117.3746834760865,0
Bath time. My legs and feet are killing me.,34.03036508881186,-117.32274850114729,0
"I'm at Fort McMurray Airport (YMM) (Fort McMurray, AB) http://t.co/7iYVTVM3JT",34.11867958878548,-117.31335414213446,0
Family needs a generator to power a sump pump at 3620 7th Street SW in Elbow Park .if anyone can help please DM.#abflood,33.934381663685485,-117.58320024898741,0
"Looking for a Finance Manager needed in Edmonton, AB - excellent opportunity! #job #hiring http://t.co/dPU65V8fkF",33.8792055000032,-117.81806547228662,0
@ulethbridge guest assistant Sam was very helpful and friendly. I'm going to pop in and check out the @ULethSU tomorrow morning.,33.925514123456225,-117.26907578697809,0
"I'm gonna start unfollowing ppl, who use the boys on the bus as an excuse for sucking. The team sucked.",34.070846882910025,-117.59894267288,0
Do I Wanna Know? By the Arctic Monkeys is what sex sounds like and it's beautiful holy shit,34.10261748336979,-117.69808245081724,0
@JessOnCJOC I don't get that. Isn't leaving a note the ONLY reaction there? Who hits and runs?,34.149298444729084,-117.95641919063627,0
@GabbyDube @Tilena_Read I want so many!,33.84728599157352,-117.29589962704719,0
"se their dive angle. He pulled the throttles back, #using the repulsorlift drives to slow their descent.",33.775095307089856,-117.90605222401388,0
"@getNutriFit I don't even know what that is. How lame am I? Wait, that was a rhetorical question.",33.93489040480689,-117.67447433206287,0
Downtown Calgary is now under a controlled evacuation! Wow! #yycflood  http://t.co/RHQ3DIl8Iy,33.705079674136016,-117.90762354466492,1
Our sever just told me I had my spicy pants on tonight. Too bad I'm not wearing any pants!,33.93918233219591,-117.87604445736427,1
"@8timbo8 @JimmyRiarh Goaltending change is Plan C, should Plan A &amp; B fail this summer",33.936583969524534,-117.51036021309177,0
@giftbasketrus same to you!  Hope it's this nice at Silver Creek in a few weeks.... Cheers,34.14451902283732,-117.53009468201599,0
How long until things become normal what kind of question is that? Half the city is under water of course it's going to take a long time.,33.84690641190827,-117.5772265880686,0
"Getting hotter, the car shows 31 outside... forecast for Medicine Hat 'feels like' 37",33.762102913909104,-117.29967911144595,0
"Insulator / Pipefitter / Scaffolder for Shutdown - Journeyman and Apprentice in Cold Lake, AB #job #hiring http://t.co/JvVs91PuVT",34.09505621128663,-117.25376768200941,0
"Luke moved to Tasander and Kaminne, took the shoulder of each. Thank you. And-if I didn't say it #before-congratulations",33.7161989937107,-117.54935093844877,0
"some distant impact. He ran back the way he had come, through corridors and rooms dimly lit by glowing #filaments that fl",33.73093288453083,-117.65350748144613,0
Day hasn't even started yet and I already hate it http://t.co/3v8GPryKh8,33.83414112438384,-117.60652290753114,0
@jeanniedixon the water is 3 to 4 metres deep in some areas.,34.01612779415315,-118.00005199986437,1
"I didn't stop loving you. I just stopped showing it, because no matter how hard I tried, you just wouldn't get it.",33.899745012449515,-117.90257451340368,0
"He peered back at her, just as bewildered. Rima? Is this your natural #color?",33.83587572878086,-117.47933427976324,0
@ElleBelle37 did u went to WEM?? Used to be the biggest mall but not anymore now,34.063606657347265,-117.54071826542936,0
@LiseMouskaal 17th Avenue is flooded from McLeod Trail &amp; west to Centre Street. I believe McLeod is flooded from 25th Ave all the way to 3rd,34.0482517855961,-117.37320298669296,1
"in the meantime, if we happen to dig up something that'll help Luke...",33.71848022251909,-117.13702747259522,0
@ScottyRoblin wouldn't say a mile but maybe a half mile just another year in Jr will be fine but Hunter Shinkaruk #sigh,33.86831951441655,-117.15730931861609,0
Lies Okotoks tells itself... The river only floods once every hundred years.,34.055958463902414,-117.37080146084952,0
'Canada' appeared on Tuesday 25 at the 18th place in the Top20 of Edmonton's Trends: http://t.co/EuKOxJpvFb,33.7135043113941,-117.96452559248554,1
#abflood Glenmore Reservoir is very deep today. http://t.co/WGSXvQuojD,34.076227397952906,-117.37049384636164,0
Warms my heart all the texts from people making sure I'm okay.,34.04351288039257,-117.35548984031661,0
"@renee_shepard Just convince a guy to hang upside down from a tree, or take matters into your own hands and set a trap.",33.773381639303594,-117.24380067962423,0
Now im just waiting on tribes and tribulations @Acehood,34.002420155499856,-117.58574183167528,0
What I would do for some #BDI right now.. Or all summer. #winnipeg #summertime #cravings,33.77214647422569,-117.98353223412089,0
Lol pretty sure my night just consisted of kicking out horny 14 year olds,34.002769870006205,-117.68669454389452,0
Apparently the #abflood business is pretty well talked about here in the twitter world! Glad #reddeer is above h20. http://t.co/dKwQiTBAmB,33.704998850489545,-117.76381435965023,0
@dantencer @LandonPKelly @dreedge Your better than most sports guys out there.,33.907718719833426,-117.43091295594714,0
"Hey, are all #bounty hunters this persistent? Jacen asked.",33.70728059142686,-117.71087284678377,0
RT @CondescendTorts: Do the Sedin's even fucking know what blocking a shot is? Yes! They've been defending @strombone1 doing it for years,34.071095100173714,-117.665990454594,0
"Quiet Sat morning over @EastVillageYYC No trains, a rare vehicle. Only sounds are birds and Bow River. #yycflood http://t.co/BDNe7bm7gk",33.79506936150229,-117.50555114000126,1
@76for25 A #Hab fan doesn't cheer for the #Bruins. Cant Happen!,33.943298173246305,-117.99567119842298,0
"Zam said, When we were on Esseles, you said there was another reason you had to return to Kamino. #Something else you ha",33.96280635218328,-117.88411381162555,0
@FrankOceaan: Boys are nice until their friends show up. How true is this?,34.11562636291595,-117.76179426731385,0
Finished tonight's Emergency Operations Debrief meeting tonight in High River with @chipmand Amazing people working so hard. Long road ahead,34.0295764345744,-117.34581593163507,1
"Help Desk Technician in Calgary, AB #job #hiring http://t.co/tbAdDh2Bxd",34.04297027573398,-117.50652516804124,0
@PaigeScanlon @kristenmas0n I poop Molly all the time. She hates it but whatever,33.969465716871646,-117.18241194746223,0
BBQ to support flood victims. #yycflood (@ Ship &amp; Anchor Pub) http://t.co/YP17u9oo5R,34.11266110832754,-117.52819760554905,0
Love n Joy (aka Dilyn n Joel)  summer solstice today...in Northern Alberta that means about 4 hours of http://t.co/DU0HdtfBIC,34.156518911997786,-117.97106447361062,0
Help rescue workers by staying home for the remainder of today!  Don't get in the way and into danger out of your own curiosity! #yycflood,33.71240018954351,-117.13799597269268,0
"Damn, this is going to effect my golf game  #yycflood",34.06465143527698,-117.3464585425088,0
@thomaskeeper as long as resources aren't taken away from getting people back in their homes.,33.85510537259261,-117.1985511881645,1
@nicole_robson: Why did Connor call me a weird horse girl  HAHAHAHAHA,33.773515749939065,-117.26916743982149,0
Legs shoulders and abs. (@ World Gym) http://t.co/9nmdzhXmO4,33.891366740215545,-117.82440283518835,0
"@YourAlberta Do fridges and freezers have to thrown out even if they were untouched by water or backup, or just throw out the contents.",34.14680712753625,-117.20045038904631,0
"There might be a thousand food items on a table, but you do not need to eat them all in order to satisfy your hunger,",33.75209236947576,-117.86251546648418,0
@BradVBee no because the edge is In Calgary so I will just go on normal days! Because they didn't cancel school!,33.945751511115326,-117.69671638100165,1
loving the length of my hair now :)! #mediumlength #haircut,33.7750774583043,-117.86287276465336,0
"Just showered in water that smells like the water I shower in when I go campingO.ewell,looks like calgarys water plant has been contaminated",34.043639222755644,-117.37742148928128,0
Sometimes being nice is the only thing you can do,33.78474286760904,-117.67908689109015,0
