text,hashtags,user_name,date,user_location,label
"Every year when we have these stupid, unnecessary #LAfire s and the smoke ends up over the coast, I can't stop sneezing. Every year it looks something like this. pic.twitter.com/dznLcPPi65",#LAfire,bradly1101b,2019-10-26 14:41:32+00:00,,0
#KincadeFire puzzoRetribuzzo?,#KincadeFire,morningfog1,2019-10-24 12:14:11+00:00,,0
"For those who lack sympathy because it’s Wine Country, don’t forget we are real people w/ real losses & real trauma We have almost entire community with PTSD, facing their worst nightmare. Again. #SonomaCountyStrong #winecountry #KincadeFire https://twitter.com/kentphotos/status/1187960482168102912 …",#SonomaCountyStrong #winecountry #KincadeFire,GenXresist,2019-10-26 23:34:25+00:00,,0
California! Be safe with all these fires!!!! #TickFire #OldWaterFire #SantaClarita,#TickFire #OldWaterFire #SantaClarita,KellyPub49,2019-10-24 23:16:33+00:00,,0
"hollywoodphotog:RT CountyofLA: Evacuated residents can find cots, showers and food at the emergency shelter located at canyons gymnasium #TickFire https://ift.tt/2qBAsjE Twitter https://twitter.com/hollywoodphotog/status/1187567550776905728 …)",#TickFire,EMS_Information,2019-10-25 03:16:14+00:00,,1
We want to give a shout to our friends at @santamonicafd for their help in the #TickFire. We love Santa Monica Fire!!,#TickFire,GSlifeguards,2019-10-25 20:43:37+00:00,,0
"Fire coverage continues on @KNX1070: • 40,000 under evacuation orders due to the #TickFire. 3,000+ acres. • Five homes burned by the fire in #Castaic. • LAFD still working the fire in the Sepulveda Basin.https://app.radio.com/social-download-knx-1070-newsradio …",#TickFire #Castaic,KNXSimpson,2019-10-25 01:00:29+00:00,,0
#KincadeFire pic.twitter.com/ba4rzUvqGb,#KincadeFire,srscanner2,2019-10-24 10:20:29+00:00,,0
Radar echoes once again showing up northeast of Healdsburg as strong winds reach the #kincadefire #cawx #cafirepic.twitter.com/7X6T8w5euF,#kincadefire #cawx #cafirepic,wxmann,2019-10-27 09:01:46+00:00,,1
This is a wild one. Homes and businesses burned in the path of the #KincadeFire - Federal and state resources coming in to help fight this one. https://twitter.com/kentphotos/status/1187376879835041792 …,#KincadeFire,cbsmireya,2019-10-24 17:43:44+00:00,,1
This is a good tip for any kind of weather event including extreme #FireWX conditions. Don’t forget about your furry friends. Have an evacuation plan in place for you and your pets. http://bit.ly/floodprepca #CAFloodPrepWeek #SantaAnaWinds #wildfires pic.twitter.com/ZNiwG02B5L,#FireWX #CAFloodPrepWeek #SantaAnaWinds #wildfires,NWSSanDiego,2019-10-24 22:19:52+00:00,,0
"3. Besides causing evacuations, the #TickFire also forced the closures of these schools, colleges & universities in the #SanFernandoValleyhttps://www.dailynews.com/2019/10/24/poor-air-quality-from-tick-fire-leads-lausd-to-cancel-all-classes-for-san-fernando-valley-schools/ …",#TickFire #SanFernandoValleyhttps,ladailynews,2019-10-25 21:22:34+00:00,,0
Mapping the #KincadeFire #KincaidFire #PublicSafety #Sonoma @GISPublicSafety @echosec_search @Esripic.twitter.com/Xb0EwpyYi4,#KincadeFire #KincaidFire #PublicSafety #Sonoma,KarlSwannie,2019-10-24 18:34:38+00:00,,1
"Keeping an eye on #KincadeFire which has swelled to 21,900 acres, 2,000 remain evacuated http://www.mercurynews.com/kincade-fire-swells-to-16000-acres-evacuation-orders-remain …",#KincadeFire,WhoLetTheMomOut,2019-10-25 14:51:50+00:00,,1
#kincadefire #cawx #wildfireshttps://twitter.com/engineco16/status/1187897385457872896 …,#kincadefire #cawx #wildfireshttps,ScottyPowell_WX,2019-10-26 01:06:59+00:00,,0
"Fires have nothing to do with #ClimateChange so just stop. #KincadeFire due to faulty PGE equipment and our normal dry conditions for this time of year, after summer, before winter.",#ClimateChange #KincadeFire,iamjulieb_,2019-10-25 06:40:01+00:00,,0
"#KincadeFire near Geyserville tops 10,000 acres, prompts mandatory evacuations https://www.pressdemocrat.com/news/10214245-181/wildfire-north-of-geyserville-spreads …",#KincadeFire,KathrynHallPR,2019-10-24 15:47:52+00:00,,1
"#CA #TickFire & #OldFire animal evacuation shelters are available for those in need. For more information, please call @LACoAnimalCare at (661) 257-3191. #DisasterAnimals #DAT #wildfires ^CChttps://twitter.com/countyofla/status/1187521553111515136 …",#CA #TickFire #OldFire #DisasterAnimals #DAT #wildfires,DisasterAnimals,2019-10-25 01:54:25+00:00,,2
"VIDEO: @LACoFireAirOps Firehawk helicopters fighting wildfire on three fronts. Working to protect lives and property earlier in Santa Clarita, CA. #TickFire @LACoFDPIO (media ok to use with credit)pic.twitter.com/XZEOlS3ZxL",#TickFire,LACoFireAirOps,2019-10-25 00:15:55+00:00,,1
https://www.marketbeat.com/n/4202678/ Latest: Deliberate blackouts possible again in California $PCG #PCG #Weather #Wildfires #Fires,#PCG #Weather #Wildfires #Fires,MarketBeatNews,2019-10-22 01:14:48+00:00,,0
Now HWY 101 in Windsor/Healdsburg is being closed. @nbcbayarea #KincadeFire https://twitter.com/chpsantarosa/status/1188509967864647680 …,#KincadeFire,anthonyleong83,2019-10-27 17:44:06+00:00,,1
View from Geyser Peak #KincadeFire #KincadeFires #PSPS CaliforniaFires #PGEshutoffpic.twitter.com/W45kRBjPvO,#KincadeFire #KincadeFires #PSPS #PGEshutoffpic,thisiskaiya,2019-10-27 06:32:04+00:00,,1
CalFire has ordered up additional fire fighting mutual aid resources for the #KincadeFire. Air attack is staged when morning light allows for safe operations. Follow all evacuation orders.,#KincadeFire,ilike_mike,2019-10-24 13:53:01+00:00,,1
Calmer conditions helped slow the progress of the #KincadeFire on Friday even as firefighters prepped for #DiabloWinds with gusts up to 85 mph in Sonoma County this weekend.pic.twitter.com/l2xqdVZ1fz,#KincadeFire #DiabloWinds,luissinco,2019-10-26 03:13:19+00:00,,1
and #Pelosi while they're at it #californiawildfires,#Pelosi #californiawildfires,elainemhill1,2019-10-26 17:46:11+00:00,,0
What’s the cost of suffering & harm by these voluntary shutoffs? It’s incalculable. #PowerToLive #PSPS #PGEshutoff #PGEshutdown #CaliforniaFires #CripTheVote #SuckItAbleismhttps://twitter.com/cmarinucci/status/1188509676112994305 …,#PowerToLive #PSPS #PGEshutoff #PGEshutdown #CaliforniaFires #CripTheVote #SuckItAbleismhttps,SFdirewolf,2019-10-28 05:17:59+00:00,,0
#SaturdayThoughts #PGEshutoff #californiawildfires #ThePurge,#SaturdayThoughts #PGEshutoff #californiawildfires #ThePurge,TylerElsa,2019-10-26 21:29:10+00:00,,0
"Kent... thank you. #KincadeFire #CaliforniaFires Follow @kentphotos for outstanding photography of Northern California. Sadly, this day for latest on this fire. Superb coverage. Be safe.https://twitter.com/kentphotos/status/1187387964663320577 …",#KincadeFire #CaliforniaFires,liddlegirllost1,2019-10-24 16:28:40+00:00,,0
"Fire crews are well underway in their air attack on the #KincadeFire. This video was taken from Hwy 128 near Jimtown, looking east toward Red Winery Rd. and Pine Flat Rd. #Geyserville @KTVUpic.twitter.com/cJswDJs7IW",#KincadeFire #Geyserville,CristinaKTVU,2019-10-24 18:49:49+00:00,,1
@PGE4Me stock 26% down today due to #kincadefire Good news that SJ mayor @sliccardo is making progress to buy back your assets. Suggestion: retrieve the $8.5M cash severance you paid earlier to your prior CEO under whose watch San Bruno gas explosion & Paradise fire happened.pic.twitter.com/Ao6qsz2Szh,#kincadefire,bdecanne,2019-10-25 16:20:07+00:00,,0
#KincadeFire Smoke Approach https://twitter.com/nwsbayarea/status/1187712118490988544 …,#KincadeFire,DeanCSmith,2019-10-25 14:59:33+00:00,,0
"Dying #Salmon, #Wildfires, #HeatWaves, Vanishing Ice: In #Alaska, #ClimateChange Is Impossible to Ignore. https://www.rollingstone.com/politics/politics-features/dying-salmon-wildfires-heat-waves-vanishing-ice-in-alaska-climate-change-is-impossible-to-ignore-896284/ … via @RollingStone #climatechange",#Salmon #Wildfires #HeatWaves #Alaska #ClimateChange #climatechange,CaplanComms,2019-10-25 13:07:37+00:00,,0
Woooo hooooo We got air ops!!! One...anyway *grin* #KincadeFire #SonomaCounty #Sonoma #Gesyerville,#KincadeFire #SonomaCounty #Sonoma #Gesyerville,Jasamsdestiny,2019-10-24 14:45:58+00:00,,0
Just received evacuation warning. This sucks. #KincadeFire,#KincadeFire,dezldog,2019-10-26 19:47:36+00:00,,0
Please share these lifesaving tips for keeping animals safe during the #KincadeFire & evacuations: http://peta.vg/2mj6 pic.twitter.com/S9FzCQ1bOf,#KincadeFire,peta,2019-10-24 16:30:57+00:00,,0
FRI (CHP) - Agua Dulce eastbound from SR14 HARD CLOSURE. #TickFire pic.twitter.com/IvIKQMR8Cx,#TickFire,SCVTV20,2019-10-25 21:09:09+00:00,,1
"Just talked to @jared_ellias who noted that if PG&E did start the #KincadeFire any claims arising from it will go to the front of the line in the bankruptcy case. Before the Camp Fire, before the 2017 fires. “This is what we’ve been afraid of the whole time,"" he said.",#KincadeFire,thejdmorris,2019-10-25 00:43:55+00:00,,0
"@cher Oh Cher I am so sorry but LA Firefighters are battling the quick-moving #TickFire in Canyon Country. Prepare these 6 Ps in case of evacuation: People & pets Papers (important documents) Prescriptions Photos PC hard drives & disks ""Plastic"" (credit/ATM cards) and cash pic.twitter.com/15MjxjQB3D",#TickFire,10peeps3,2019-10-24 23:10:14+00:00,,0
"BREAKING: Dangerous smoke from #Kincadefire hits entire SF Bay Area mid-day tomorrow, reaching stay-the-hell indoors levels by Fri. evening. Be prepared & be safe https://twitter.com/NWSCWSUZOA/status/1187405476935241728 …",#Kincadefire,Greenflow,2019-10-25 00:12:12+00:00,,1
"Timing of smoke from the #KincadeFire - if you have something to get done, try to get it done early (and get your mask ready!) https://twitter.com/karihallweather/status/1187716272550662144 …",#KincadeFire,ElizabethPW,2019-10-25 13:19:21+00:00,,0
Strong dry winds create an ember wash from an oak tree on the Hawkeye Ranch above the #AlexanderValley in #SonomaCounty during the #KincadeFire kentphotos https://www.instagram.com/p/B4AX29VpQuC/?igshid=17c03tdscwy6s …,#AlexanderValley #SonomaCounty #KincadeFire,KempterFireWire,2019-10-24 15:22:51+00:00,,1
"#KincadeFire NE of Geyserville in Sonoma County • 25,455 acres • 10% contained • 49 structures destroyed • Cause under investigation • 2,090 firefighters • Evacuations & road closures https://bit.ly/2BM8hkw #CaliforniaWildfires #cawx #CaliforniaFires #PSPS Photo: @ABC30pic.twitter.com/nTTVBYvRea",#KincadeFire #CaliforniaWildfires #cawx #CaliforniaFires #PSPS,EdJoyce,2019-10-26 14:41:29+00:00,,1
#RT @CAL_FIRE: #KincadeFire News Release on a Evacuation Warning 10/25/19 pic.twitter.com/7KWJQztoMZ,#RT #KincadeFire,MarinBUZZ,2019-10-26 05:33:27+00:00,,1
Pictures are left on a lawn outside a burning home on Sequoia Road while inmate crews battle hotspots and Charles Rakestraw with his dog Molly and caregiver wait out the Tick fire in a Red Cross shelter. #TickFire #SantaAnaWindspic.twitter.com/7vk2J43DKD,#TickFire #SantaAnaWindspic,sarahimages,2019-10-25 22:06:49+00:00,,0
"The #californiawildfires are horrible. One affected me 1 year ago, having to evacuate your home knowing that there is literally nothing you can do to save or protect it was so hard and frustrating.",#californiawildfires,RMzeta,2019-10-26 20:10:22+00:00,,0
Reporters covering the #KincadeFire: we've created a ‘Quick Facts’ sheet of 10 essential science points you need to put your #wildfire stories in #climate context.https://www.sciline.org/quick-facts/wildfires-climate-change …,#KincadeFire #wildfire #climate,RealSciLine,2019-10-24 15:32:09+00:00,,0
"Air quality alert As winds shift tomorrow, smoke from the #KincadeFire will directly cover much of the Bay Area. https://twitter.com/NWSCWSUZOA/status/1187405476935241728 …",#KincadeFire,KQED,2019-10-24 16:46:18+00:00,,1
カリフォルニア州キャニオンカントリーでの避難を余儀なくされた住民 #TickFire https://twitter.com/NewsBreaking/status/1187504581166501888 …,#TickFire,pps43,2019-10-25 09:14:08+00:00,,0
"Know your evacuation routes, call and check on your neighbors, and evacuate early #KincadeFire https://twitter.com/cityofsantarosa/status/1188140492367810560 …",#KincadeFire,JoePoch,2019-10-26 17:39:07+00:00,,0
View from Cobb Mountain #KincadeFire #KincadeFires #PGEshutoff #PSPS #CaliforniaFire #CaliforniaFirespic.twitter.com/4EkOm8xIeO,#KincadeFire #KincadeFires #PGEshutoff #PSPS #CaliforniaFire #CaliforniaFirespic,thisiskaiya,2019-10-27 17:19:55+00:00,,1
"Wineries and numerous homes burn as #KincadeFire drives toward Healdsburg, Windsor https://www.sfchronicle.com/california-wildfires/article/Sonoma-County-under-siege-crews-brace-for-14565705.php … via @sfchronicle",#KincadeFire,danbrekke,2019-10-27 14:19:23+00:00,,1
I hope @lookner and @AgendaFreeTV start reporting on the Southern California/ Santa Clarita firestorm soon. #TickFire #VerdeFire #SepulvedaFire,#TickFire #VerdeFire #SepulvedaFire,codyrcooper,2019-10-24 23:52:05+00:00,,0
"#KincadeFire grows to 21,900 acres, 5% contained. Air in parts of Sonoma County expected to be dangerously poor due to smoke. https://tinyurl.com/y5a63ker pic.twitter.com/G8lVA3jBN7",#KincadeFire,NorthBayNews,2019-10-25 15:37:59+00:00,,1
How is the smoke where you are? #Wildfires,#Wildfires,BillieO2,2019-10-26 20:24:13+00:00,,0
#KincadeFire East of Geyserville is now UNDER EVACUATION due to the fire. DOOR TO DOOR EVACUATIONS ARE TAKING PLACE.,#KincadeFire,Sarah_Stierch,2019-10-24 06:03:41+00:00,,1
"Covering the Tick Fire in Canyon Country, Santa Clarita. #news #lifeasaphotog #newsphotographer #photoglife #number1photog #cameraman #videographer #Tickfire #CBSLApic.twitter.com/cFnf8ZGp0c",#news #lifeasaphotog #newsphotographer #photoglife #number1photog #cameraman #videographer #Tickfire #CBSLApic,pictureman415,2019-10-26 08:00:46+00:00,,1
"California county gives #bugout bag advice as #Wildfires burn. Very basic list of food, batteries, cash, radio, etc. The page is a good reminder and intro. https://twitter.com/CountyofSonoma/status/1188206017059811329 …",#bugout #Wildfires,AbundantGuide,2019-10-26 22:08:14+00:00,,0
this is the #KincadeFire Sonoma County CA. https://twitter.com/KTVU/status/1187392648744595456 …,#KincadeFire,CphilpottCraig,2019-10-24 15:55:30+00:00,,0
"Pierce College’s Equestrian center is not serving as an evacuation center for any animals, the barns are closed. #TickFire @RoundupNewspic.twitter.com/w72BzIknji",#TickFire,cparadaroundup,2019-10-25 15:42:41+00:00,,0
Re: Kincade Fire PG&E report revealed a broken jumper wire was found on a transmission tower in the area of the wildfire. Incident Rpt: https://www.cpuc.ca.gov/uploadedFiles/CPUCWebsite/Content/News_Room/NewsUpdates/2019/IR.pdf … #KincadeFire #CaliforniaFires #NewsGal #KAG . @PatriotNewsChanpic.twitter.com/6d12hbV0aR,#KincadeFire #CaliforniaFires #NewsGal #KAG,PointingUp2,2019-10-26 06:31:59+00:00,,1
"Thousands still evacuating #KincadeFire this morning. At a Shell station just off 101 and Steele Lane in Santa Rosa, station attendant said they’re almost out of gas and won’t be getting more in while there’s still fire danger",#KincadeFire,meganrcassidy,2019-10-27 14:44:16+00:00,,1
Per @CHPSantaRosa FIRE ROAD CLOSURES: Expect all roads east of Hwy 128 from #Cloverdale to #Healdsburg to be closed due to the #KincadeFire.,#Cloverdale #Healdsburg #KincadeFire,KPIXtv,2019-10-24 19:08:05+00:00,,1
Fire crews in this video have started to leave this area as a wall of flames started to come over the ridge. #KincadeFire pic.twitter.com/nb17BvO7US,#KincadeFire,AndreaKPIX,2019-10-24 08:03:07+00:00,,1
. @profadamsobel writes about why both PG&E and climate change are to blame for California’s #wildfires. via @nytimes https://www.nytimes.com/2019/10/23/us/wildfires-utilities-climate-change.html …pic.twitter.com/jDLu0YBZ4d,#wildfires,earthinstitute,2019-10-23 20:02:00+00:00,,0
View of #TickFire from Burbank. pic.twitter.com/aQGn9ukIkk,#TickFire,awkwardlysocial,2019-10-24 21:40:59+00:00,,1
Prayers for everyone involved! #californiawildfires,#californiawildfires,MalloyShow,2019-10-26 21:01:35+00:00,,0
RT wxlada: The #TickFire is the definition of an explosive wildfire. These images were taken just a little over an hour apart (Images via CAFireScanner) pic.twitter.com/4NPYdCM9nw,#TickFire,ZacharysWeather,2019-10-25 07:02:13+00:00,,0
Living this close to the #KincadeFire sucks...but at least we're safe for now! pic.twitter.com/4Y30FM104E,#KincadeFire,JandoesVO,2019-10-26 00:58:20+00:00,,0
#KincadeFire #SonomaCounty #SonomaFire #CalFirepic.twitter.com/0ZuNia16V7,#KincadeFire #SonomaCounty #SonomaFire #CalFirepic,EZitrin,2019-10-26 18:30:52+00:00,,0
#KincadeFire #KincaidFire #sonomacounty #winecountry @SaraStinsonNews @kron4news @nbcbayareapic.twitter.com/gK4xTjyWms,#KincadeFire #KincaidFire #sonomacounty #winecountry,itsjaimerose,2019-10-24 18:22:09+00:00,,0
#KincadeFire (N/E Sonoma Co) - 20 engines (4 strike teams of type 3s) heading towards the Geyserville area in preparation for structure protection when needed. Likely more on the way.,#KincadeFire,CAFireScanner,2019-10-24 07:23:27+00:00,,1
"#Wildfires wreak havoc in northern #California as over 16,000 hectares are engulfed @arushipundir1 #Californiafire #SonomaCounty #SonomaFirepic.twitter.com/VWQq2fie0I",#Wildfires #California #Californiafire #SonomaCounty #SonomaFirepic,GoNews_India,2019-10-25 11:59:10+00:00,,1
#KincadeFire Gavinator Newsome needs to just take over PGnE and Fire those Wall Streeters at the top!,#KincadeFire,Repurposeful81,2019-10-25 16:13:48+00:00,,0
"#TICKFIRE: The Gentle Barn needs help moving animals as the fire approaches. Any volunteers or people with trucks and trailers available to help can meet at the barn: 15825 Sierra Hwy, Santa Clarita, CA 91390 https://cbsloc.al/31DdQME",#TICKFIRE,CBSLA,2019-10-25 00:28:46+00:00,,0
California Wildfires: Thousands flee after Governor declares state of emergency. #Californiafires #KincadeFire #TickFire #OldWaterFire #SonomaCounty #California #UnitedStates https://thepigeonexpress.com/california-wildfires-thousands-flee-after-governor-declares-state-of-emergency/ …,#Californiafires #KincadeFire #TickFire #OldWaterFire #SonomaCounty #California #UnitedStates,TPE_connect,2019-10-26 11:50:00+00:00,,1
"Fast moving #KincadeFire , northeast of Healdsburg, has increased to 7,000 acres. https://twitter.com/kentphotos/status/1187294771007508480 …",#KincadeFire,MarcusNBC,2019-10-24 09:25:26+00:00,,1
We worked with @palewire and @caseymmiller to develop a tool to track California wildfires. Find real-time updates on the #KincadeFire @latimes:http://bit.ly/wildfire-map,#KincadeFire,DescartesLabs,2019-10-24 16:26:01+00:00,,1
"After PG&E reveals one of its towers broke at the #KincadeFire origin point, its stock tanks ~25% to the $5 range, plummeting even lower than when the company announced it would file for bankruptcy. $PCG https://www.sfchronicle.com/california-wildfires/article/Kincade-Fire-Crews-gain-5-containment-as-focus-14561841.php …pic.twitter.com/CK1axYHc7l",#KincadeFire,thejdmorris,2019-10-25 15:14:38+00:00,,0
"The #KincadeFire started just before 9:30 p.m. on Wednesday, Oct. 23, forcing more than 1,000 people from their homes in northeastern Sonoma County. Here's the latest: https://www.kqed.org/news/11782314/what-you-need-to-know-sonoma-countys-kincade-fire …",#KincadeFire,KQEDnews,2019-10-25 00:29:00+00:00,,1
"Woke up to a warm morning, the pall of smoke in the sky. Can't smell smoke, but the familiar heaviness is in the air. Praying for those in Geyserville. I may run air filters today. Breathing particulate = bad. #KincadeFire",#KincadeFire,maricam58,2019-10-24 15:03:34+00:00,,0
#KincadeFire https://twitter.com/malone_poet/status/1187286531267940352 …,#KincadeFire,Malone_poet,2019-10-24 08:42:54+00:00,,0
#KincadeFire Heed the warning if you live in an evacuation zone and get out now while you can. Forecasted historical wind event with extremely receptive fuel beds and critically low RH. Embers will be igniting new fires far ahead of the main fire front. https://twitter.com/Anvilhead8/status/1188219250852253696 …,#KincadeFire,Firedadx3k,2019-10-26 22:32:21+00:00,,0
"I’ve had to evacuate due to the #KincadeFire in my area so I’ve packed all my essentials: xtra clothes, imp docs, photos, laptop, bt21 cushions, entire BTS pin collection, photo cards... you know. The important stuff",#KincadeFire,angelfairypjm7,2019-10-26 19:52:47+00:00,,0
Here is another map of the current situation #KincadeFire https://sonomacounty.maps.arcgis.com/apps/webappviewer/index.html?id=2cb4401e1fc0494dbf9d9e22aa794617 …,#KincadeFire,anitalou_,2019-10-26 18:54:33+00:00,,1
This was taken half a mile from downtown Los Angeles. Wildfire is omnipresent no matter where you live in California. Santa Ana winds fueling craziness throughout the state. Be safe out there. No home is worth your life. #wildfires pic.twitter.com/nw6LxqoTSL,#wildfires,AmandaLeeAP,2019-10-24 23:58:39+00:00,,1
So sad we are going through this again #KincadeFire https://twitter.com/KRON4WTran/status/1187713146229641216 …,#KincadeFire,AaronPeroTV,2019-10-25 12:51:52+00:00,,0
I think the word of the night & weekend will be #NewStart #BasinFire #TickFire #OldFire #VerdeFire,#NewStart #BasinFire #TickFire #OldFire #VerdeFire,sweirss,2019-10-25 00:31:04+00:00,,0
"@PGE4Me @CAgovernor @GavinNewsom California is not your home router, you can’t fix it by turning it on and off again. It’s time to make PG&E into a publicly owned utility. #KincadeFire",#KincadeFire,Benttinen,2019-10-28 20:25:01+00:00,,0
"Firefighters reporting 60+ mph winds, with winds picking up in the next 2 hours. Lots of traffic coming off the hills of people evacuating. Spread in a NW direction. #kincadefire",#kincadefire,Gillis57,2019-10-24 05:16:18+00:00,,1
Good luck to all of our Bay Area neighbors in the #PSPS and #KincadeFire evacuation zones.,#PSPS #KincadeFire,moderntime,2019-10-27 02:17:36+00:00,,0
#wshartpark is closed today due to the #tickfire. Should be open tomorrow. #lacountyparks @William S. Hart https://www.instagram.com/p/B4DKevwAn_3/?igshid=16uuwh4v88ztn …,#wshartpark #tickfire #lacountyparks,wshartpark,2019-10-25 17:23:40+00:00,,1
#CanyonCountry #TickFire https://twitter.com/CaliforniaPio/status/1187538594942144517 …,#CanyonCountry #TickFire,yokokarmayogi,2019-10-25 01:19:57+00:00,,0
#Fireshelters are used in the #UnitedStates as a last resort to save a life. Yesterday a #wildland #firefighter saved two civilians during an #evacuation from the #Kincadefire by deploying his #emergency #fire #shelter. #california #wildfire #sonoma #kincade #evacuationorderpic.twitter.com/PZadG5JAQh,#Fireshelters #UnitedStates #wildland #firefighter #evacuation #Kincadefire #emergency #fire #shelter #california #wildfire #sonoma #kincade #evacuationorderpic,firescapefps,2019-10-26 18:31:25+00:00,,0
#TickFire #CA #CAWILDFIRES #CALIFORNIAFIRES #FireSeason2019https://twitter.com/SCV_HLS/status/1187489237576273920 …,#TickFire #CA #CAWILDFIRES #CALIFORNIAFIRES #FireSeason2019https,TrishasWCFireWx,2019-10-24 22:02:14+00:00,,0
"#tickfire Now reported at 3,700 acres",#tickfire,paliscanner,2019-10-24 23:38:48+00:00,,1
"#KincadeFire continues at a rapid rate of spread. For resources about what to pack in a Go Bag, visit www.disasterdocstogo/resources/before for a downloadable PDF. Don’t forget to plan for your animals. Pack vital docs, meds, and priceless belongings. Evacuate if ordered.",#KincadeFire,DisasterDocs2Go,2019-10-24 06:32:54+00:00,,1
Follow updates on the #TickFire here: https://www.dailynews.com/2019/10/26/tick-fire-is-25-contained-on-saturday-morning/ …,#TickFire,rasmussenreport,2019-10-26 22:28:35+00:00,,1
I’ve seen jawdropping photos and video on @billyjohnsonjr IG. These #TickFire numbers are unreal. https://twitter.com/cbsla/status/1187802271926706177 …,#TickFire,slav_kandyba,2019-10-25 19:10:55+00:00,,0
"We are in the yellow zone. Buttoning up, taking off and hoping for the best. First responders doing a hell of a job. Stay safe everyone. #KincadeFire pic.twitter.com/zqUWpezSnW",#KincadeFire,JudgePalmerWine,2019-10-26 19:09:34+00:00,,0
Officials with @CAL_FIRE will hold another press briefing at 10am on the #KincadeFire. pic.twitter.com/BnC6l2uM3W,#KincadeFire,MichelleEWiley,2019-10-27 16:32:13+00:00,,1
#californiawildfires #prayersforcaliforniahttps://twitter.com/wxmanms1/status/1188098130912276480 …,#californiawildfires #prayersforcaliforniahttps,BethpageGirl,2019-10-26 23:58:30+00:00,,0
"We're thinking about the #Farmworkers affected by the #KincadeFire in Sonoma County, CA, where many labor paycheck-to-paycheck in vineyards. https://www.ecowatch.com/california-wildfires-kincade-2641099755.html?rebelltitem=7#rebelltitem7 …",#Farmworkers #KincadeFire #rebelltitem7,FarmwrkrJustice,2019-10-25 12:58:18+00:00,,0
Why every time I hear #TickFire do I think of #PaulRudd Our fire fighting agencies in California are amazing. With high winds that drive faster than anyone can get ahead of they still are able to protect so many. Well done #firefighters @LAFD and all companiespic.twitter.com/GhJhTXEfub,#TickFire #PaulRudd #firefighters,cherylcashman,2019-10-25 02:01:13+00:00,,0
¡Pierce College también está aceptando animales grandes! Consulte el gráfico para obtener información actualizada sobre las ubicaciones de los centros de evacuación para animales grandes y pequeños. #TickFire pic.twitter.com/Rjaay9rYGg,#TickFire,LACoAnimalCare,2019-10-25 19:25:28+00:00,,0
View from St. Helena South 6:51 AM #KincadeFire #KincadeFires #PGEshutoff #PSPS #CaliforniaFire #CaliforniaFirespic.twitter.com/sES95HJGqL,#KincadeFire #KincadeFires #PGEshutoff #PSPS #CaliforniaFire #CaliforniaFirespic,thisiskaiya,2019-10-28 13:51:42+00:00,,1
#RT @CAL_FIRE: #KincadeFire 10/25/19 AM Incident Update Sheet pic.twitter.com/31C88M0d36,#RT #KincadeFire,firechiefcox,2019-10-25 16:54:23+00:00,,1
my heart really goes out to everyone being affected by the fires in california #TickFire,#TickFire,eemiillyyyyyy,2019-10-25 00:52:17+00:00,,0
"#BREAKING CALFIRE announcing MAJOR evacuations effective immediately for #KincadeFire. They want 50,000 people evaced by 4pm. Hwy 101 to Geyserville though south Windsor, City of Windsor, City of Healdsburg. Surrounding unincorporated areas.",#BREAKING #KincadeFire,KateABC7,2019-10-26 17:13:44+00:00,,1
#TickFire update: N 14 is now ALL OPEN. 14 southbound side is closed at Agua Dulce Canyon Road to Sand Canyon Road. @FOXLA,#TickFire,LeahUko,2019-10-26 00:39:52+00:00,,1
Live feed of #KincadeFire & other areas http://www.alertwildfire.org/northbay/,#KincadeFire,maricam58,2019-10-24 06:57:06+00:00,,0
"We wore living in Calabasas had also to evacuate there, now we are in Valencia, my husband studio is in Canyon Country, he is safe. Fire follow us. #TickFire",#TickFire,KathyOfHonduras,2019-10-25 18:43:26+00:00,,1
Cobb Mountain View #kincadefire #kincadefires #PSPSpic.twitter.com/aIwR1pskYC,#kincadefire #kincadefires #PSPSpic,thisiskaiya,2019-10-27 03:33:27+00:00,,1
So you don't believe how fast a fire can move? #KincadeFire #abc7nowhttps://abc7news.com/timelapse-video-shows-overnight-spread-of-kincade-fire/5643591/ …,#KincadeFire #abc7nowhttps,WayneFreedman,2019-10-24 20:43:57+00:00,,1
FYI #KincadeFire https://twitter.com/CityofSantaRosa/status/1187800884844974080 …,#KincadeFire,TFCSantaRosa,2019-10-25 18:42:01+00:00,,1
Strong dry winds create an ember wash from an oak tree on the Hawkeye Ranch above the #AlexanderValley in #SonomaCounty during the #KincadeFire @NorthBayNews @CAL_FIRE @NWSBayArea #CAwxpic.twitter.com/nKYZE8xCwa,#AlexanderValley #SonomaCounty #KincadeFire #CAwxpic,kentphotos,2019-10-24 12:37:36+00:00,,1
"Wendy Williams Shades Nicki Minaj's Marriage To Kenneth Petty And Calls The Rapper 'Plastic', The Husband 'A Killer & Sex Offender' (Video) https://www.chukslyonews.com/2019/10/24/wendy-williams-shades-nicki-minajs-marriage-to-kenneth-petty-and-calls-the-rapper-plastic-the-husband-a-killer-sex-offender-video/ … @MrGOAT_Blanco #justiceforjemima #LookAtHerNowOutNow #KincadeFire #My1stLoveWas #EndSARS #MAMA2019 #RCGPAC19",#justiceforjemima #LookAtHerNowOutNow #KincadeFire #My1stLoveWas #EndSARS #MAMA2019 #RCGPAC19,Chukslyonews_,2019-10-24 11:11:59+00:00,,0
