,tweet,label,lat,long
643,@Traceybregman RT pls Canadian or not...it's time to lend a hand. Alberta needs our help...donate if you can!  https://t.co/AmXhfOUIqL,on-topic,33.8275613731839,-117.97930042647
644,7:00 PM @ Cash Casino Calgary $60 No-Limit Hold'em Poker Tournament w/ Re-entry  http://t.co/AtDPIG3sJQ,off-topic,33.96053873292746,-117.97189404610671
645,"Nuru faced Breaker and Knuckles and said, Where's Sharp?",off-topic,33.941201537875514,-117.56613942760696
646,Tuesday morning update: 4st store still closed due to no power in our community. Closest Bronze Baxx is our Sirocco drive location!,off-topic,33.83485390846856,-117.67267268828817
647,morphine and madre is a strange thing when together,off-topic,34.15221758221777,-117.61246256250918
648,"Calgary wakes to swollen rivers, powerless downtown core: The power could be out across Calgary for days as... http://t.co/87P2bu86tp",on-topic,33.83376915176278,-117.76351885599283
649,"He'll definitely stand out in a crowd, said Mander. What do you think of his family?",off-topic,33.743102538000876,-117.27262169526311
650,Apparently I cheated and slept with two people already? You people need lives!,off-topic,33.82092813463224,-117.2005114244806
651,That is not a ferret RT @RaggedyAuthor: @BariLeia baby bunny on my lap. http://t.co/HRA54KFtUn,off-topic,34.14174392011669,-117.68908705865849
652,@nenshi @cityofcalgary Any word of evacuating Chaparral Valley? We are kinda sitting right in the river bed... #newcommunity,on-topic,34.024928168865785,-117.97098195227954
653,@CalgaryPolice is it a bad idea to go to Harry Hayes tomorrow?..,on-topic,34.15737765372595,-117.92459515183207
654,come them back with open arms. One must answer for one's #decisions.,off-topic,34.085616452703114,-117.59012207807982
655,AZ Emergency Information Network for up to date info / evacs / how to find loved ones. http://t.co/sZcCi11AhF Our prayers are with you.,on-topic,34.06980959322935,-117.36213198449502
656,Here we go @petan19 Parkes brothers watching #NHLDraft form Jasper Alberta. Good luck buddy!,off-topic,34.10196161587198,-117.13598990921925
657,"Internal Auditor and Accountant in Cochrane, AB #oilandgas #job #hiring http://t.co/zkYvUpfl3B",off-topic,33.75262070954398,-117.7632310883369
658,@GirlReporter I see what you did there...,off-topic,33.99897828652909,-117.49343818334874
659,Heading up above Lake Louise on the Plain of Six Glaciers Trail [pic]: http://t.co/ZPG9aLiz0Y,off-topic,33.774182993276874,-117.44316864712596
660,@ABbugcounter any ideas on this guy? Found in wheat southwest of smoky lake. http://t.co/LxcOLo2K75,off-topic,34.12170563156129,-117.36300072304962
661,@WhiskyDickson ERMAGAWD! Dude... That's almost close to slave labor!,off-topic,33.73354552125101,-117.46170773848496
662,"I like it when you smile, it's cute.",off-topic,34.07421373000932,-117.184979820482
663,Flood recovery could take a decade: Alberta premier: Between today and the start of the Calgary Stampede next... http://t.co/KUCbltJPAd,on-topic,33.98720482910825,-117.14074255795349
664,"@ChaseLandrySWMP Hey, just wondering if y'all can keep Alberta in your prayers, there's been millions evacuated from major flooding.",on-topic,33.798314783091655,-117.76578911581952
665,I have been to Cambodia. And I have seen these children - they have nothing. But they're raising $ for #yycflood.  http://t.co/im3i8X9Zgh,on-topic,34.06559794696652,-117.32724304221051
666,@cityofcalgary @nenshi  re no water restrictions - this does not mean we should all run out and do out laundry at once. Pace yourselves!,on-topic,33.75349444676749,-117.73762482491809
667,"Internal Auditor and Accountant in Cochrane, AB #oilandgas #job #hiring http://t.co/PeTvc4Kkdp",off-topic,33.95543319063755,-117.86550001198708
668,Sat 05:00: Mainly cloudy. A few thunderstorms beginning this afternoon. High 27.,off-topic,34.042652327788126,-117.22730773203556
669,i love how summer smells!,off-topic,33.79216657515493,-117.92628808109359
670,"would #specifically please the leader of this whole expedition. And once that was out of the way, she would rejoin the f",off-topic,33.88873803242739,-117.44004933537394
671,"Might as well give em this half, the Riders have to think they're winning at something",off-topic,34.09572316772532,-117.22826621328825
672,"No #freestyle rap #MusicVideo today, sorry. :(",off-topic,33.80694888143346,-117.54536863950258
673,Day 3 and still no idea when I can go home. #evacuated #CalgaryFlood,on-topic,34.13814312988547,-117.8272229425529
674,"Sith are also arrogant, Luke said. Ivaar Workan is posing as a high-profile Senator. I am willing to bet that you kno",off-topic,33.894798475083505,-117.43322472911237
675,"Helping cleaning up downtown calgary #calgary #flood #nopainnogain @ Calgary, AB http://t.co/nZqzyjts1D",on-topic,34.06850588260267,-117.36381707115491
676,"Girls night tonight, off to the lake with my baby tomorrow, see ya'll bitches Monday #LongWeekend #ImDoingMe",off-topic,33.71808676609872,-117.8529733490077
677,@MrSilverScott @TravelAlberta so does that mean you'll come renovate my house #itreallyneedsit,off-topic,33.84810110251837,-117.57464162054063
678,"e spice. But she didn't need another dose now-though she wanted one very, very badly. She would keep the samples, hoard",off-topic,34.03556538683316,-117.91492483899701
679,@baldoosi @CoachFrank18 @DarrenDreger - but that is easier said than done.,off-topic,33.76597517218535,-117.3770658290332
680,"http://t.co/F5kTW1kgA4 I'm boreddd, ask me stuff :)",off-topic,33.76918027241986,-117.1676066577689
681,Please don't bring clothing &amp; housewares donations to #missionpossible! so thankful for your generosity but we have no more space! #yyc,off-topic,33.83740499039,-117.46155773530371
682,@shleyhope the malls crazy big huh?,off-topic,34.01579522105686,-117.83407580009465
683,Terrific hearing Nenshi's accolades for civic workers' relentless efforts for the flood victims #cdnpoli @napnenshi,on-topic,33.76137541627651,-117.9066303677853
684,"Not that I actually know German. Thanks, Google Translate!",off-topic,33.99869971582751,-117.61090479419929
685,@SaintMichael_AB why would they turn you away? That is terrible! #yycflood,on-topic,34.07995744131739,-117.35181916833325
686,Global-2 will soon be taking Medicine Hat aerials. We want to provide Albertans with the best possible info. @GlobalCalgary  #abflood,on-topic,34.06908220232988,-117.3718141304496
687,I'm at Country Hills Villas http://t.co/dNkTee2u5s,off-topic,33.7291552157332,-117.81307355636389
688,"@nicastro19 Haha no man, they suck ;)",off-topic,34.17349711518404,-117.63772769467879
689,Ohsh*t !! Goosebumps. Okay na siya but--- the baby didn't survive. Fudge! I'm not expecting this!,off-topic,34.136047216072164,-117.67954181488676
690,"Ok-Donate to red cross, https://t.co/FaTak5mRzC , tweet me the receipt/thankyou page, we raise $200, I give away comic codes! 60 so far...",on-topic,33.77700800186012,-117.93827380674192
691,@crazy_mofo11 I like to snack when I watch you sleep,off-topic,33.9515546934223,-117.42234595123739
692,The sun is out !  We love you #Canmore #canmoreflood http://t.co/16wo7awvSd,on-topic,33.83335017862808,-117.22999031562911
693,"Featuring summer songs on Pure Country tonight. @AaronPritchett I'm playing #SunTanCity, so bring some sunshine to Lloyd this week?",off-topic,33.809192281934,-117.73086492933606
694,"However, Zekk's lightsaber was real. He had earned his, and he knew how to use it. The Force guided him. Anja's didn't b",off-topic,34.01164719827147,-117.55563776477176
695,Sun 02:00: Temp 14.8 C; Humidity 93%; Press 101.5 kPa / rising; Health Idx 1.0.,off-topic,34.106939273880855,-117.85762129239912
696,Nyss engaged the ion engines and the ship blazed #through the system. Planetary authorities did not comm them. Likely the,off-topic,34.017864590210486,-117.31686765944593
697,@drtwofive welcome to oilcountry Darnell! Can't wait to wear your jersey to represent Edmonton Nurses #RN #healthcarehockeyfan,off-topic,33.8750355087538,-117.40964286160798
698,"Barricades up after several sinkholes formed, says city: Several sinkholes have formed in the wake of Tuesday's... http://t.co/gaSUhLZFm4",on-topic,34.06146750958905,-117.36671618895758
699,"When @bbjli not only yells at my cousin, but makes him look like an idiot while teaching him in the process.",off-topic,33.959044942206916,-117.79394221457044
700,"A trip to ZR Autos :) ... #Lamborghini Murcielago, loved the colour on it :) @ ZR Auto http://t.co/y8CVAOXgQU",off-topic,34.07417631579855,-117.75723723890567
701,"#Engineering #Job in #Calgary Pipeline Engineers - Calgary, Alberta, Canada (2 Openi... at UniversalPegasus http://t.co/kxLpe9y22A",off-topic,34.143328634930185,-117.47751227757088
702,@Tricolore_Regis it looks to be Ill keep you updated I'm weed whacking on the block :),off-topic,34.03507019550849,-117.84609615633045
703,Someone needs to buy me some halls. #coughingoutmylungs,off-topic,34.11827272047586,-117.57891946511725
704,@CalgaryPolice Is Hwacs playing any role for this evacuation order? Or down in High River?,on-topic,33.755106659853794,-117.38084673244728
705,@ShinVicencio Afternoon dito eh. :-) Hehe. Hby? Maaga ka ba? or still not sleepy?,off-topic,33.935510581532775,-117.405150196015
706,Keep on saying.Duplicate tweet Fudge is that!,off-topic,34.04421282935068,-117.39715211671381
707,Wiz Khalifa can have whatever but my uncle dominates him x2,off-topic,33.83571467689312,-117.6771406767429
708,"' Tim McGraw, Brad Paisley and Zac Brown Band ! This year is gonna be awesome ! :3 #countryjoy",off-topic,33.72215812440198,-117.26135440894238
709,@MAANFRVR  IM SO MEAN! WHAT SHOULD I DO !,off-topic,34.01409712099389,-117.94636735999498
710,"Missed last bus out of Hawrelak. Slouching along Groat Road, coulda sworn I saw Kyle Jones, running up Emily Murphy Park Hill. Beast. #itu",off-topic,33.953586693796424,-117.20430651770879
711,That's a first.  Medicine Hat is now tending across Canada. Or #medhat as we can it on Twitter. #mhflood,on-topic,33.902900438994706,-117.34117246149626
712,"Your secret's safe with me, #Han said.",off-topic,34.062001372265314,-117.95193128179939
713,Oh haiii! I'm gonna steal your pillow and sleep on it all day and then do this when you turn the http://t.co/7OwnNDLfgO,off-topic,34.11587728975639,-117.82373179737749
714,Sometimes I find myself rereading a sentence backwards without realizing it but it makes perfect sense. But when I try again it's gibberish.,off-topic,33.70958881322031,-117.1823568078627
715,@allanhawco still waiting clearance to go home but loving the amazing kindness of everyone in #Calgary!,on-topic,34.16598586278121,-117.52005778947486
716,"During those nights, he often awoke to a sense of worry or a beep from Shaker to see eyes gleaming from the other witle",off-topic,34.044098098583085,-117.41899253600067
717,@madisancowan what's the license plate number,off-topic,33.84968912902478,-117.36479972105172
718,"See that sexy girl from Ghana, she too fine,One of a kind I can her sexy Nana #Wizkid @wizkidayo #r2bees",off-topic,33.94736667714064,-117.60975655191494
719,@theCHIVERY please pass the word that Alberta is in a crisis flood. Keep those affected in your thoughts.,on-topic,34.03472154089385,-117.36633084934992
720,'Mario Chalmers' shows up at this time as Trend in Edmonton http://t.co/UrEEFgdOm0,on-topic,34.03454091148928,-117.37202120786895
721,"I am downtown! #calgary, #yyc, #calgarytransit @ 69th St. SW (C-Train) http://t.co/LwxVeSDvjE",off-topic,34.14446974570879,-117.71839801512667
722,@roekeee @JAIMEBUIUM  invite next time will ya!?,off-topic,34.05448745619317,-117.99663870545005
723,@laurabuckley he was there last week!,off-topic,34.004820702997726,-117.33918963310921
724,"Floor to ceiling baby, keeping it county &lt;3 #firewood #woodshed #woodstove #keepinitcountry http://t.co/Ty6kP9Gf06",off-topic,33.85278577581268,-117.4309448298225
725,"Can't believe after FOURTEEN SEASONS, BBUS is NOT allowing Canadians 2 purchase live feeds though Super Pass. WTF CBS? A screw u Can. Fans?",off-topic,33.81879779130963,-117.76178669562424
726,t safely to the Rock Dragon.,off-topic,34.145267776176766,-117.6078270933101
727,@Factsionary: Every day the sun evaporates about a trillion tons of water. Well all AB needs now is a visit from the SUN. A very long one,on-topic,34.1377675673806,-117.36005460488678
728,@maddifaddi18 Ill be home soon and we can go crazy every night ;),off-topic,33.71819767718297,-117.76664263603995
729,ted a ghastly-looking man. The mans right eye was blinded and the flesh around it was severely scarred. His nose looked,off-topic,33.86567631304118,-117.42368134309983
730,"On Saturday 22, 'Alberta' was Trending Topic in Edmonton for 14 hours: http://t.co/b0llsM3s3B",on-topic,34.09018801668129,-117.16522146653622
731,looking at the situation from another angle and deciding to be content with whatever she could wring from it.,off-topic,33.99877883069422,-117.22559301290836
732,"On Saturday 29, #CFL was Trending Topic in Calgary for 14 hours: http://t.co/IuOfwM52VH",off-topic,33.955968841676345,-117.25371103515195
733,"On my way out, not feeling it today.",off-topic,34.03235172797015,-117.99775172659905
734,I don't think there's a single #NHL player that has floated his way onto a #NHL roster. They all compete with different skill sets,off-topic,33.71543969078074,-117.9301818852992
735,@smashedpenney look forward to buying you n yer dude a beer tomorrow. Ya deserve a couple RAKs,off-topic,34.11288574339814,-117.19684589785236
736,RT @LukaszukMLA @medicinehatcity residents do what u can to protect homes. River is staring to rise #abflood #ableg http://t.co/V2ynHdITGO,on-topic,34.03325718628449,-117.34951204588575
737,"BEST DRESSING EVER. One ataulfo mango, five or six ber juicy ripe strawberries, one peeled lemon and http://t.co/jOjqbcNOXo",off-topic,33.980522478243884,-117.67442164941946
738,Emergency task force reconvened to spearhead Alberta flood recovery: The provincial government says it will... http://t.co/WVob9Dl3qF,on-topic,33.809047928490045,-117.31978097819598
739,@Banff_Town Rumour has it the water might need to be turned off due to the letting out of the dam. Can you verify or refute this?,off-topic,33.740927276730254,-117.69940620636676
740,@BestProAdvice: http://t.co/Azwvusfk3K I already do that shit,off-topic,33.949175841447705,-117.49497398608165
741,off to the airport going to the big TO #bye calgs,off-topic,33.70506715418597,-117.60740011156479
742,Let Jean Becq know be can work at my photo studio. #abflood #togs,on-topic,34.03818396259528,-117.35529847347475
743,apan #system? he asked. What are we doing here?,off-topic,33.72475925710229,-117.70584421146788
744,Ain't nothing like 2 hours of sleep,off-topic,34.13965145837604,-117.35336534729905
745,Stamps kick-off to flood relief: The theme for the season opener will be Lets Do Whatever It Takes to Support... http://t.co/RwsBdmiRgw,on-topic,33.82599321614345,-117.70307449656903
746,"Lando gave it another dozen rounds, just to be sure. Then, during one of the deals, he casually looked over at Zerba and",off-topic,34.04525664913022,-117.53796425313834
747,@robertstrachan @paulbrandt Though fact  is $6 not $12 (I.e. half) but humbling and amazing story regardless. Touching. Thx for sharing.,off-topic,33.77817200558568,-117.9997081754315
748,"Eramuth Bwua'tu, Esquire, sat in a chair beside Nek. His cane, black and simple with the handle carved to resemble a bea",off-topic,33.835994789656304,-117.80889699604543
749,Peak hours in Calgary's Trends for Saturday 29 were at 5 pm and 8 pm: http://t.co/IuOfwM52VH http://t.co/3WZpvrbxmF,off-topic,33.92222347129328,-117.69433326235061
750,chicks that take pics of themselves shotgunning beers probably also take it up the ass,off-topic,33.91172292796198,-117.28449777256897
751,I wish #instagramvideo was actually just videos of the stupid shit people do in the process of taking selfies.,off-topic,34.031933986668484,-117.29103663507661
752,This is relative to my interests!! @EW: Paul Rudd and Emile Hirsch in 'Prince Avalanche' -- EXCLUSIVE POSTER http://t.co/xwYjibFDgM,off-topic,33.773137287998935,-117.76178310672393
753,"She swallowed. What is he talking about? Perhaps your protection's stopped working, General. If I could take a look at",off-topic,33.88368446785467,-117.66802543686627
754,Holy poop its hot today.,off-topic,33.696260477246796,-117.7128183531595
755,"ing to Dagobah. In his #urgent need to find answers, had he missed something?",off-topic,33.968572814207434,-117.22891718472474
756,Flood Party Update #3: My pants took themselves off,on-topic,34.11164900962786,-117.52002055606314
757,You'll never make a mistake quite as large as Florida Georgia Line did when they decided to let Nelly rap in Cruise. Hold fast to that.,off-topic,33.94240620533656,-117.15882295417047
758,@Its_B_Bitchhhhh it's called the age of stuiped and we idolize the people who show love for the devil by making gestures of dances n singing,off-topic,33.97654626616313,-117.8197884634754
759,@ReapersPlace You too!  Your basement dry still?,on-topic,34.084346736668515,-117.47283739221893
760,Calgary flooding: line ups at Safeway Grocery store. Everyone out getting food and water if available. One is ... http://t.co/Pho8d4KdIq,on-topic,34.10472881575625,-117.96842104202055
761,"grateful for friends and family . my heart goes out to those affected , stay safe everyone #prayforyyc http://t.co/f2VdWkIwef",on-topic,34.04841583293107,-117.36208270193872
762,Mini donuts and milkshakes with rachellebuffin chelsmariewood getting back to normal #yycflood http://t.co/TEiLOuYbhb,on-topic,33.98032773184493,-117.38270899801677
763,@hockeymemes: That moment you realize.. http://t.co/XHLra0YZ6m #ouch,off-topic,33.77538914455784,-117.49773710581793
764,@NHLFlames please make a deal make a diffence its the year of getting good players,off-topic,34.110343231601114,-118.00775323589033
765,Treaty 7 Relief Benefit Concert!! Poster!! Volunteers?? #abflood #yychelps #calgary #treaty7 #TsuuTina http://t.co/8VS8dsLhOO,on-topic,33.807792687030954,-117.47704216933748
766,For all the Bus who are price gouging us for water and supplies.... Enjoy your Money... Karma is Coming !!! http://t.co/WiR1uOf7C8,on-topic,34.04957202957445,-117.36107378304224
767,The swollen Elbow river @ River Park Off-Leash Area http://t.co/PxjDyin34J,on-topic,33.939876266534235,-117.57347475237812
768,"@SmithLanaR Well, here goes nothing! Miss y'all already! #AlbertaDressCode http://t.co/tgL1PGAcgV",off-topic,34.020059595484454,-117.51346537949804
769,@kadijaRaymond are you guys gonna walk to castle?,off-topic,33.91447493038042,-117.4953066408241
770,to her not used his own arm to deflect the bolt.,off-topic,34.067742258876116,-117.84816738667811
771,"I'm at City of Fort Saskatchewan (Fort Saskatchewan, AB) http://t.co/KDzLmWugdH",off-topic,33.94449936415468,-117.17385854150167
772,Could someone please RT the volunteer registration number? #yycflood,on-topic,34.045836598396505,-117.83699747165429
773,r and #direct her battle.,off-topic,34.01920122554749,-117.27082933110935
774,An alien archaeologist who's in hiding in the underground caverns of Duro. He's a cousin of Dustini.,off-topic,33.6965243138146,-117.45358990838714
775,"Expectations: Me: happy birthday i love you Mommy: thanks my princess, i love you too  Reality:  Me:happy birthday love you Mommy: thanks",off-topic,34.17247864980274,-117.64987993996866
776,The hashtag #Canucks took the 14th place in the Top20 of Calgary's Trends for Tuesday 25: http://t.co/n4SBI4rzqz,off-topic,34.09956479945668,-117.1688696282341
777,@Itsjustcash36 Ok. So the next step for Morley is tweeting Walmart Costco anyone else for large donations.  Right?,off-topic,33.85357010027738,-117.6140673592474
778,@PrincessSarahhh I'm petitoning Alberta gov to install new water redirection system to direct all future flood waters in Calgary to Edmonton,on-topic,34.03919958345535,-117.3457082024894
779,So sad. RT @Fan960Steinberg: It's a mess. #Flames President Ken King on the Saddledome. He says a total loss on the event level.,on-topic,33.979572852340425,-117.99214058215024
780,"Warehouse shipper (Wholesale Ceramic Tile Distribution) - Daltile -  Calgary, AB http://t.co/69OTOIQYTL",off-topic,33.71340415811067,-117.9821725004777
781,"just bought myself a #hellorhighwater stampede shirt, what a good way to raise money for the flooding :) #yyc #yycflood #stampede101",on-topic,34.0393756374053,-117.34149056892949
782,Move in less then a month #bittersweet,off-topic,34.03880079458149,-117.92470626027169
783,I swear this girl is crazy,off-topic,34.11973892110751,-117.2534009562085
784,I hope everyone is ok from the flood. #highriverflood #highriver #flooding,on-topic,34.06696587855414,-117.33355030108333
785,@Gunner1812 @ZooeyDeschanel show me a horse on a dog and I'll be even more impressed.,off-topic,33.7743001167826,-117.87626815611705
786,Theyre frantically building a dyke in Mission. #yyc #abflood http://t.co/Ya6rb9GxlH,on-topic,34.00280855671409,-117.49519986378108
787,"I'm at Calgary International Airport (YYC) (Calgary, AB) w/ 5 others http://t.co/dAyG1dROUM",off-topic,34.04142789014047,-117.42063374522377
788,The river is getting crazy high here in Cochrane. Pray for so many already affected in Calgary and http://t.co/zpgGcDYu2A,on-topic,33.87443919467975,-117.72053686640808
789,Minor YEG flooding at Emily Murphy park. The north Saskatchewan is flowing fast. http://t.co/sjQomkrLck,on-topic,33.87674911907613,-117.75982259820975
790,"HH-BH.CA kids soccer fundraiser collects over $1,300.00 for Red Cross Relief Fund. Great job kids &amp; Parents. #yychelps #yycflood",on-topic,33.70733476712746,-117.14330796019551
791,Man this game is intense.,off-topic,33.81964757046701,-117.79808658033065
792,Now hiring for a Construction Manager in Calgary Alberta Great company with 50+ years of service! #job #hiring http://t.co/mmWClAvKHi,off-topic,33.84367459432984,-117.51404794509949
793,Still so glad I got to see @dashumans live @sledisland #amazingmusic,off-topic,34.11400777449829,-117.6160412760965
794,O driscolls block made the try#cuteness.can't beat it,off-topic,33.96020871638425,-117.54253495948122
795,#dollarrentacar looking good.  The desk staff in Calgary are #awesome,off-topic,34.028894402358006,-117.58968168699391
796,This whole flood thing is getting scary,on-topic,33.78803399408307,-117.88912003047102
797,Canada Day events go ahead as planned in Calgary and surrounding areas: Flood damage wont stop Albertans from... http://t.co/CxC4x6tgDo,on-topic,33.95299539049008,-117.14157793216354
798,When Jax first emerged #from the cut into what passed for daylight at th,off-topic,33.93633601812242,-117.75398746410879
799,"Fucking fuck Urban Outfitters, your online shop gets me every time. Every. Time. #helloislandjewellry",off-topic,34.01490904210559,-117.6624879394628
800,Coold B. while watching (y) http://t.co/L15ZXiPMTG,off-topic,33.81778505696086,-117.498231195309
801,"@brendanloy: Oh, no. No no no. NINETEEN FIREFIGHTERS DEAD in #Yarnell, AZ?!?! Good God. #fuckwildfiresomg no!",off-topic,34.038103148559046,-117.7007439636606
802,At stamps game. Don't use this bucket. #yycflood fundraiser. http://t.co/Ls3WKvt6bB,on-topic,34.0363383269941,-117.34792019645978
803,This is fing nuts!!!! Over an hour and I'm still not at work :(,off-topic,33.90379697523764,-117.53738719258803
804,Anyone need a bag or 2 of salsa?,off-topic,34.08542335882326,-117.7584330456183
805,"At its feet was an odd assortment of items - shiny blue stones from the edge of #the Dune Sea, polished bones of Krayt dr",off-topic,34.151563547477124,-117.75113331427163
806,"Help on the way for flood-stricken First Nations: Pickup trucks full of bottled water, toilet paper and other... http://t.co/32NBdjDJaB",on-topic,34.125845282068966,-117.61327924101889
807,@AtotheATOP thanks for sharing! So glad for the military's presence here!,on-topic,34.13899731650587,-117.50298126938297
808,"@redbloomsalon 5st from 12ave still looking dark, taken just a sec ago http://t.co/qs840RJBFI",off-topic,33.96256298874379,-117.60730860161976
809,the person who invented marriage was creepy as hell like yo i love u so much im gonna get the government involved so u cant leave bahahaha,off-topic,33.733031035481794,-117.28553602398632
810,"@KatieHeigl you're going to bring goats back in style haha. Congrats, she's beautiful! And the weather looks not too baaaaaaad.",off-topic,33.9815604835338,-117.80820831344734
811,I always knew Anderson Cooper was a cool guy. Fuck Alex Baldwin and @CapitalOne,off-topic,33.95414231715745,-117.41524901863279
812,A shout out to all the #HOES and their helpers of #Canmore #FloodRelief!! This town has not lost its http://t.co/0obP4vnhq8,on-topic,33.84369872140247,-117.24304469820093
813,"Isolder walked down a row of #Wookiees, all intent upon the jumble of small metal parts on the tables before them. The fu",off-topic,34.082846947832294,-117.9636745811267
814,Let's plan a fundraiser is 24 hours... #yawedid @yycfoodtrucks @ Calgary Farmers' Market http://t.co/qiQR1eceXn,on-topic,34.06947105791824,-117.32296129119887
815,"Ahh just got home. Only thing I'm missing here is, you know, a social life.",off-topic,34.02488326028323,-117.86469772266413
816,In Okotoks watching the nephew playing some BantamAAA baseball #shwingbadder #chucker http://t.co/SmMfkcPq6D,off-topic,33.701800558321175,-117.72065618546947
817,@mountroyal4u do we know what is happening for final exams on Monday?,off-topic,34.00739819944678,-117.5193268420507
818,"I'm not 100% boned up about it, but... #engineertalk #professional #gitrdone",off-topic,33.74958028533789,-117.61278705924698
819,Oh my god. I love you guys  - community associations of Crestmont &amp; valley ridge donated food @dadegallery http://t.co/01J1F80V5h,on-topic,33.913328293959815,-117.9602986783148
820,@cityofcalgary: Reminder: ALL CBE and Catholic School Board schools closed.Please RT and let the children know. #yyc #yycflood,on-topic,33.727337289682836,-117.8184347242322
821,A squad of heavy choppers just flew by,off-topic,34.14975993237256,-117.19174196563638
822,Maybe some nankatai or tepla. RT @kayzramulji: @nenshi needs some chai and some much needed rest! #nap4nenshi,off-topic,34.11103569918702,-117.43141687260218
823,Cat and owner swim for their lives in Canada flood : http://t.co/WJgqvUfNOg,on-topic,33.732445672169135,-117.8667813248828
824,Overlooking a flooded city @ Crescent Heights http://t.co/hVzN2d9tJE,on-topic,34.05745692416546,-117.36177159371756
825,@BabyBumpDoula This just WARMS my heart! There's a great sense of responsibility that rests on my shoulders since all French comes from me!,off-topic,33.843284400665716,-117.6972886287995
826,"TJX Canada #Retail #Job: Coordonnateur, Service  la clientle/Exploitation ( #Edmonton , AB) http://t.co/5T6FEjINBK #Jobs",off-topic,33.808311739722924,-117.16812112092313
827,its raining pretty hard here now. #MardaLoop #Calgary,off-topic,33.78271703889954,-117.67456899195345
828,#KCAMexico #CarlyRaeJepsen all of u guys better be voting for Sweetie Girl,off-topic,34.15737857569098,-118.00535799970847
829,When the muscles in our legs aren't used to all the walking...  Waste by @fosterthepeople  https://t.co/DFZdHQ17Rd,off-topic,33.75694324531133,-117.9602270965104
830,First thing I'm doing in my new apartment is... Getting a fucking cat!!,off-topic,33.852975061976615,-117.72189199845984
831,@target_ca no my request was for one of donations for flood relief.,on-topic,33.72097604166905,-117.6941041443656
832,Not sure any of my neighbors will complain about me walking around topless. HOLE-E! It's hot outside.,off-topic,33.85816649223368,-117.37084778625022
833,@mental_gas - Would rather have that than Mr. Dithers.,off-topic,33.9190276772498,-117.17786640186586
834,Myri's datapad beeped. #She pulled it from her pocket and looked at the messages on the screen. Scut's portable lab has,off-topic,33.973587741293784,-117.28830421253599
835,@strombone1 I hate you but you're better than Dubnyk. Come to Edmonton,off-topic,34.11837094205834,-117.38276381764145
836,Vehicles stranded in Medicine Hat flood waters VIDEO ttp://instagram.com/p/a6uFxmC65q/,on-topic,34.05834224630246,-117.32010771108189
837,"Though, if it's something environmental, there's a good chance the #risk would be related to length of exposure, Tekli",off-topic,33.858535468745075,-117.71163739348356
838,More than 100 flood-damaged Calgary buildings may be demolished [Photos]: More than 100 flood-damaged buildings... http://t.co/05z6SQG2oC,on-topic,34.024346232372146,-117.85631321738306
839,@niqr_ i had 2 exams for this semester.,off-topic,33.762816147921626,-117.19192565095543
840,Cool down for #ben and o @ Bench overlooking The Glenmore Resevoir http://t.co/W2jLd0IBE8,off-topic,34.16504567522226,-117.8133939480018
841,Wine night is getting the best of me #twerk @SJJoly08 @sjohnston21,off-topic,33.76688429109158,-117.16249886411276
842,@mountroyal4u Accessibility Services will be available for rescheduled accommodated exams.,on-topic,34.03170435974676,-117.33720004117826
843,"So rather than get a good player, the Oilers will draft three bad ones?",off-topic,33.95001736622018,-117.73936541413777
844,ngly toward their targets-and then simply disappeared.,off-topic,33.705505157436946,-117.80908591136343
845,@HLNTV  please RT to get the word out. We are going to need help to recover #calgaryflood   http://t.co/Qm6Sb3ZV7f,on-topic,33.906485962868075,-117.6080351343528
846,@laur_mcLachlan we should have had an intervention,off-topic,33.83940108835008,-117.22343117304243
847,"If the river floods up 4th ave, I'll break out the inflatable boat.",on-topic,34.06709059469902,-117.60013135331062
848,"Fellas let me get under now,I got rest for tomorrow's boogie!Abasand here I come!",off-topic,33.998863592409094,-117.35396608010448
849,"What a day in #Canmore , lets hope it's a better day tomorrow! no more #Canmoreflood http://t.co/48tcOf0XY3",on-topic,33.74893756765125,-117.93565111367086
850,Typical back lane in Sunyside now. Poor residents with old homes and basements. #yyc #yycflood http://t.co/o4ecH9pCqe,on-topic,33.77625782485572,-117.93404022989127
851,Have Faith ^^ #Love #framemagic #frames #camera360 @ Fort Saskatchewan http://t.co/fXSelikJQa,off-topic,34.016300189802394,-117.46141669039223
852,Forced to work with an injury swagswagswag http://t.co/g3wV8otYsB,off-topic,34.10743545916637,-117.52546242572599
853,I hate my moms side of the family.. good thing I'm spending the next 2 weeks with them,off-topic,33.800261654547796,-117.43288371668562
854,I don't have renters insurance!! Noo,on-topic,34.079669711162644,-117.94734981833615
855,Having your hair played with &gt;&gt;&gt;&gt;&gt; #fav,off-topic,33.73719736282838,-117.29690483615626
856,Solid victory crooked arrows! ! So proud of my bug! ! Two goals and absolute beast effort!  #offtonextround,off-topic,34.16232476226767,-117.62157766129249
857,Totally guna do races and shit,off-topic,33.85369157862133,-117.32757607779715
858,@Exclusionzone if you compare yourself to water does that mean I can't live without you?,off-topic,33.800305607651254,-117.15411885409763
859,You thought there was more to us but you knew how it would end --,off-topic,33.734508727748384,-117.96788625704167
860,@mimiveale I too am at a house party.,off-topic,34.15587037496265,-117.23113241604248
861,"I'm at Edmonton, Alberta - @cityofedmonton (Edmonton, AB) http://t.co/360ZcoIWIa",off-topic,34.15316830668428,-117.8916185791916
